"shapeid","x","y"
"10","-122.385269","37.312553"
"10","-122.385328","37.312642"
"10","-122.38535","37.312679"
"10","-122.385384","37.312791"
"10","-122.385399","37.312915"
"10","-122.385395","37.313025"
"10","-122.385375","37.313134"
"10","-122.385343","37.313224"
"10","-122.3853","37.313312"
"10","-122.385284","37.313336"
"10","-122.385248","37.313396"
"10","-122.385184","37.313479"
"10","-122.385172","37.313522"
"10","-122.385171","37.313574"
"10","-122.385183","37.313608"
"10","-122.384301","37.313773"
"10","-122.381658","37.31427"
"10","-122.380777","37.314436"
"10","-122.377753","37.315001"
"10","-122.374996","37.315515"
"10","-122.366932","37.317021"
"10","-122.366782","37.316874"
"10","-122.364955","37.315075"
"10","-122.364734","37.314983"
"10","-122.362815","37.313016"
"10","-122.358322","37.314975"
"10","-122.356839","37.315621"
"10","-122.356184","37.314972"
"10","-122.353528","37.312341"
"10","-122.352071","37.312341"
"10","-122.33887","37.312341"
"10","-122.338488","37.312358"
"10","-122.338488","37.310357"
"10","-122.338488","37.305163"
"10","-122.338488","37.301426"
"10","-122.337916","37.301378"
"10","-122.337746","37.301398"
"10","-122.334177","37.301394"
"10","-122.332464","37.301392"
"10","-122.316163","37.301374"
"10","-122.303175","37.301358"
"10","-122.300906","37.301356"
"10","-122.298435","37.301354"
"10","-122.295165","37.30135"
"10","-122.295165","37.303103"
"10","-122.295165","37.303187"
"10","-122.295165","37.303439"
"10","-122.295165","37.303524"
"10","-122.295165","37.303583"
"10","-122.295165","37.30376"
"10","-122.295165","37.30382"
"10","-122.295165","37.303868"
"10","-122.295165","37.304012"
"10","-122.295165","37.304061"
"10","-122.295165","37.30423"
"10","-122.295165","37.304738"
"10","-122.295165","37.304908"
"10","-122.295165","37.305413"
"10","-122.295165","37.30693"
"10","-122.295165","37.307436"
"10","-122.295165","37.310309"
"10","-122.295165","37.312288"
"10","-122.295165","37.312556"
"10","-122.300878","37.312556"
"10","-122.301516","37.312389"
"10","-122.304297","37.311665"
"10","-122.304337","37.311857"
"10","-122.30446","37.312433"
"10","-122.304502","37.312625"
"10","-122.304617","37.312605"
"10","-122.304963","37.312548"
"10","-122.305051","37.312534"
"10","-122.305062","37.31256"
"10","-122.305919","37.312559"
"10","-122.308494","37.312557"
"10","-122.309352","37.312557"
"10","-122.309309","37.312591"
"10","-122.309076","37.312833"
"10","-122.309007","37.312932"
"10","-122.308876","37.313031"
"10","-122.308778","37.313217"
"10","-122.308739","37.313294"
"10","-122.308608","37.313393"
"10","-122.308223","37.313608"
"10","-122.308037","37.313679"
"10","-122.307266","37.313888"
"10","-122.306791","37.314058"
"10","-122.306356","37.314226"
"10","-122.306324","37.314239"
"10","-122.306172","37.314338"
"10","-122.306097","37.314476"
"10","-122.305987","37.314838"
"10","-122.305925","37.314957"
"10","-122.305842","37.315118"
"10","-122.305581","37.315382"
"10","-122.305363","37.315549"
"10","-122.305347","37.315563"
"10","-122.305071","37.315739"
"10","-122.303922","37.316096"
"10","-122.303496","37.316157"
"10","-122.303166","37.316184"
"10","-122.303001","37.316212"
"10","-122.30254","37.316294"
"10","-122.302402","37.316354"
"10","-122.302347","37.316415"
"10","-122.302354","37.316541"
"10","-122.302539","37.31724"
"10","-122.302574","37.317371"
"10","-122.302622","37.317503"
"10","-122.302684","37.317871"
"10","-122.302739","37.318019"
"10","-122.302821","37.318091"
"10","-122.30289","37.318113"
"10","-122.302987","37.318201"
"10","-122.303035","37.318316"
"10","-122.303048","37.318563"
"10","-122.302993","37.318679"
"10","-122.302856","37.318794"
"10","-122.302794","37.319041"
"10","-122.302733","37.319141"
"10","-122.302697","37.319201"
"10","-122.302477","37.31936"
"10","-122.302326","37.319415"
"10","-122.302106","37.319387"
"10","-122.302064","37.319431"
"10","-122.301839","37.319488"
"10","-122.30172","37.319519"
"10","-122.301246","37.319618"
"10","-122.300998","37.319689"
"10","-122.300986","37.319693"
"10","-122.300792","37.319772"
"10","-122.300741","37.319837"
"10","-122.300578","37.320046"
"10","-122.300523","37.320107"
"10","-122.300496","37.320261"
"10","-122.30053","37.320354"
"10","-122.300613","37.320453"
"10","-122.300991","37.32075"
"10","-122.301115","37.320964"
"10","-122.301142","37.321123"
"10","-122.301142","37.321503"
"10","-122.301163","37.321596"
"10","-122.301156","37.321832"
"10","-122.301114","37.322096"
"10","-122.301156","37.322283"
"10","-122.301259","37.322629"
"10","-122.301314","37.322717"
"10","-122.301589","37.322948"
"10","-122.301685","37.32308"
"10","-122.301885","37.323503"
"10","-122.301933","37.323756"
"10","-122.302029","37.323975"
"10","-122.302144","37.324171"
"10","-122.302208","37.324278"
"10","-122.302401","37.324536"
"10","-122.302511","37.324871"
"10","-122.302524","37.325388"
"10","-122.302421","37.3258"
"10","-122.302276","37.326135"
"10","-122.301932","37.326816"
"10","-122.301912","37.326975"
"10","-122.301905","37.327415"
"10","-122.301788","37.327761"
"10","-122.301622","37.328118"
"10","-122.301595","37.328245"
"10","-122.301595","37.328387"
"10","-122.301794","37.328833"
"10","-122.30187","37.329036"
"10","-122.301898","37.329245"
"10","-122.301891","37.329475"
"10","-122.30167","37.329904"
"10","-122.301656","37.329959"
"10","-122.301595","37.330223"
"10","-122.301409","37.330607"
"10","-122.301271","37.330816"
"10","-122.301071","37.33103"
"10","-122.300893","37.331184"
"10","-122.300707","37.3313"
"10","-122.300356","37.331596"
"10","-122.300032","37.331794"
"10","-122.299255","37.332124"
"10","-122.298986","37.332206"
"10","-122.298732","37.332321"
"10","-122.298222","37.33275"
"10","-122.297686","37.333107"
"10","-122.297438","37.333299"
"10","-122.297252","37.33359"
"10","-122.297217","37.333695"
"10","-122.29719","37.333876"
"10","-122.29708","37.334167"
"10","-122.296935","37.334387"
"10","-122.296316","37.334925"
"10","-122.296205","37.334975"
"10","-122.29613","37.335041"
"10","-122.295971","37.335249"
"10","-122.295465","37.335653"
"10","-122.295318","37.335771"
"10","-122.295214","37.335953"
"10","-122.295201","37.336431"
"10","-122.295145","37.336617"
"10","-122.295049","37.336799"
"10","-122.294822","37.337063"
"10","-122.294292","37.337788"
"10","-122.294195","37.338051"
"10","-122.293968","37.338573"
"10","-122.293693","37.338958"
"10","-122.293438","37.339282"
"10","-122.29328","37.339562"
"10","-122.293231","37.339689"
"10","-122.29319","37.339941"
"10","-122.293149","37.340189"
"10","-122.293038","37.340419"
"10","-122.292591","37.341155"
"10","-122.292391","37.341485"
"10","-122.292102","37.341721"
"10","-122.291841","37.341864"
"10","-122.291579","37.341963"
"10","-122.290967","37.342095"
"10","-122.290891","37.342144"
"10","-122.290808","37.342315"
"10","-122.290808","37.342622"
"10","-122.290952","37.34332"
"10","-122.291172","37.344117"
"10","-122.291171","37.344131"
"10","-122.291165","37.344392"
"10","-122.290986","37.344831"
"10","-122.290848","37.34504"
"10","-122.290793","37.345183"
"10","-122.290766","37.345359"
"10","-122.290768","37.34541"
"10","-122.287226","37.345546"
"10","-122.286893","37.345559"
"10","-122.287141","37.355856"
"10","-122.287227","37.3594"
"10","-122.287233","37.359432"
"10","-122.287253","37.359531"
"10","-122.28726","37.359564"
"10","-122.287152","37.359555"
"10","-122.286831","37.35953"
"10","-122.286724","37.359522"
"10","-122.286597","37.359522"
"10","-122.286217","37.359522"
"10","-122.286091","37.359522"
"10","-122.28264","37.359518"
"10","-122.27229","37.359508"
"10","-122.270242","37.359507"
"10","-122.26884","37.359506"
"10","-122.26872","37.359572"
"10","-122.268623","37.359682"
"10","-122.268505","37.359748"
"10","-122.268086","37.359984"
"10","-122.267928","37.360038"
"10","-122.267542","37.360253"
"10","-122.267391","37.360322"
"10","-122.267011","37.360498"
"10","-122.266394","37.360782"
"10","-122.266199","37.360873"
"10","-122.265896","37.361065"
"10","-122.265428","37.361312"
"10","-122.265277","37.361433"
"10","-122.264932","37.361872"
"10","-122.264824","37.362018"
"10","-122.264774","37.362087"
"10","-122.264512","37.3624"
"10","-122.264436","37.36257"
"10","-122.264415","37.36279"
"10","-122.26447","37.363213"
"10","-122.264428","37.363356"
"10","-122.264415","37.363405"
"10","-122.264387","37.363603"
"10","-122.264284","37.363954"
"10","-122.264276","37.364301"
"10","-122.264331","37.364515"
"10","-122.264414","37.364658"
"10","-122.264496","37.364883"
"10","-122.264674","37.365183"
"10","-122.264868","37.36551"
"10","-122.264886","37.365578"
"10","-122.264909","37.365664"
"10","-122.264943","37.366076"
"10","-122.265019","37.366361"
"10","-122.265094","37.366504"
"10","-122.265184","37.366603"
"10","-122.265259","37.366741"
"10","-122.2653","37.366867"
"10","-122.265383","37.367559"
"10","-122.265444","37.367823"
"10","-122.265445","37.367841"
"10","-122.265479","37.368263"
"10","-122.265464","37.36879"
"10","-122.265485","37.369109"
"10","-122.265526","37.369296"
"10","-122.26545","37.370059"
"10","-122.265456","37.3709"
"10","-122.265477","37.371092"
"10","-122.265511","37.371488"
"10","-122.265593","37.371807"
"10","-122.265648","37.372071"
"10","-122.265662","37.372263"
"10","-122.265703","37.372428"
"10","-122.265701","37.372521"
"10","-122.265696","37.372807"
"10","-122.265675","37.372867"
"10","-122.265682","37.373115"
"10","-122.265881","37.37362"
"10","-122.265902","37.373637"
"10","-122.266021","37.374024"
"10","-122.265765","37.374023"
"10","-122.265","37.37402"
"10","-122.264745","37.374019"
"10","-122.260458","37.374096"
"10","-122.258481","37.374131"
"10","-122.258205","37.373888"
"10","-122.257909","37.373629"
"10","-122.257045","37.372873"
"10","-122.256144","37.372084"
"10","-122.254499","37.372011"
"10","-122.252733","37.371934"
"10","-122.252601","37.371908"
"10","-122.252442","37.371862"
"10","-122.252296","37.371801"
"10","-122.252197","37.37175"
"10","-122.252085","37.371679"
"10","-122.252001","37.371613"
"10","-122.251923","37.371542"
"10","-122.251854","37.371466"
"10","-122.250888","37.370542"
"10","-122.249018","37.368752"
"10","-122.248091","37.367865"
"10","-122.247975","37.367761"
"10","-122.247869","37.367644"
"10","-122.24778","37.367519"
"10","-122.247719","37.36741"
"10","-122.247668","37.367296"
"10","-122.247627","37.367157"
"10","-122.247607","37.367062"
"10","-122.247595","37.366918"
"10","-122.247602","37.366775"
"10","-122.247635","37.366609"
"10","-122.247876","37.365907"
"10","-122.247912","37.365725"
"10","-122.247927","37.365578"
"10","-122.24793","37.365468"
"10","-122.247918","37.365283"
"10","-122.247888","37.365101"
"10","-122.247849","37.364957"
"10","-122.247781","37.36478"
"10","-122.247696","37.364609"
"10","-122.247614","37.364477"
"10","-122.24752","37.36435"
"10","-122.247417","37.364228"
"10","-122.247302","37.364108"
"10","-122.247201","37.363976"
"10","-122.247114","37.363837"
"10","-122.247056","37.363722"
"10","-122.246997","37.363574"
"10","-122.246954","37.363422"
"10","-122.24693","37.363269"
"10","-122.246921","37.363114"
"10","-122.24693","37.362959"
"10","-122.246955","37.362805"
"10","-122.246987","37.362683"
"10","-122.247039","37.362546"
"10","-122.247242","37.361909"
"10","-122.247635","37.360683"
"10","-122.24768","37.360449"
"10","-122.247701","37.360272"
"10","-122.247711","37.360094"
"10","-122.247704","37.359857"
"10","-122.247678","37.35962"
"10","-122.247631","37.359395"
"10","-122.248213","37.359393"
"10","-122.24789","37.358233"
"10","-122.247716","37.357604"
"10","-122.244132","37.354559"
"10","-122.242772","37.353403"
"10","-122.24214","37.352877"
"10","-122.241943","37.352713"
"10","-122.241937","37.350503"
"10","-122.241935","37.349682"
"10","-122.241941","37.349512"
"10","-122.241962","37.349001"
"10","-122.241969","37.348832"
"10","-122.241966","37.348766"
"10","-122.241957","37.348568"
"10","-122.241954","37.348502"
"10","-122.24195","37.347948"
"10","-122.24195","37.347868"
"10","-122.241941","37.346288"
"10","-122.241938","37.345735"
"10","-122.241934","37.344629"
"10","-122.241928","37.342718"
"10","-122.241917","37.341312"
"10","-122.241909","37.340207"
"11","-121.934007","38.325234"
"11","-121.934031","38.325138"
"11","-121.934075","38.324958"
"11","-121.93414","38.324743"
"11","-121.934043","38.324188"
"11","-121.934004","38.323993"
"11","-121.933826","38.32309"
"11","-121.933831","38.32298"
"11","-121.93385","38.322581"
"11","-121.933856","38.322446"
"11","-121.933858","38.320905"
"11","-121.933858","38.319818"
"11","-121.933893","38.318602"
"11","-121.933937","38.315689"
"11","-121.933822","38.315688"
"11","-121.916049","38.315503"
"11","-121.915464","38.315497"
"11","-121.915188","38.315472"
"11","-121.915097","38.315464"
"11","-121.911497","38.315428"
"11","-121.905839","38.315394"
"11","-121.905474","38.315392"
"11","-121.905118","38.315392"
"11","-121.904551","38.315391"
"11","-121.901711","38.315386"
"11","-121.898319","38.315378"
"11","-121.898108","38.315378"
"11","-121.897092","38.315372"
"11","-121.891948","38.315355"
"11","-121.887986","38.315342"
"11","-121.887878","38.315342"
"11","-121.883392","38.315328"
"11","-121.881564","38.315321"
"11","-121.87557","38.3153"
"11","-121.874624","38.315285"
"11","-121.872747","38.315281"
"11","-121.869536","38.315269"
"11","-121.869428","38.315269"
"11","-121.869156","38.315266"
"11","-121.867519","38.31525"
"11","-121.865028","38.31525"
"11","-121.862106","38.315228"
"11","-121.859839","38.315228"
"11","-121.855872","38.315202"
"11","-121.851178","38.315172"
"11","-121.849825","38.315166"
"11","-121.848471","38.315161"
"11","-121.846127","38.315149"
"11","-121.844775","38.315142"
"11","-121.841224","38.315121"
"11","-121.841315","38.31111"
"11","-121.84176","38.291602"
"11","-121.841888","38.286464"
"11","-121.841881","38.285985"
"11","-121.84189","38.285782"
"11","-121.841891","38.285728"
"11","-121.8419","38.285697"
"11","-121.841911","38.285663"
"11","-121.842059","38.278465"
"11","-121.842153","38.278464"
"11","-121.842264","38.278436"
"11","-121.842325","38.278375"
"11","-121.842339","38.278222"
"11","-121.842335","38.277659"
"11","-121.84233","38.277304"
"11","-121.84235","38.273683"
"11","-121.842385","38.271496"
"11","-121.842425","38.271428"
"11","-121.842475","38.271398"
"11","-121.842472","38.261961"
"11","-121.842465","38.260754"
"11","-121.842503","38.25688"
"11","-121.842566","38.248691"
"11","-121.842567","38.248591"
"11","-121.842568","38.248458"
"11","-121.842617","38.242256"
"11","-121.842889","38.242283"
"11","-121.844006","38.242306"
"11","-121.845306","38.242311"
"11","-121.855386","38.242411"
"11","-121.855754","38.242415"
"11","-121.860456","38.242467"
"11","-121.86665","38.242517"
"11","-121.868614","38.242525"
"11","-121.869036","38.242536"
"11","-121.869458","38.242544"
"11","-121.874005","38.242562"
"11","-121.87481","38.242583"
"11","-121.876028","38.242603"
"11","-121.879178","38.242614"
"11","-121.88745","38.242688"
"11","-121.887953","38.242692"
"11","-121.890622","38.242703"
"11","-121.893295","38.24273"
"11","-121.894528","38.242742"
"11","-121.896022","38.242772"
"11","-121.897886","38.242775"
"11","-121.898725","38.242789"
"11","-121.900592","38.242797"
"11","-121.90189","38.242821"
"11","-121.902853","38.242839"
"11","-121.905333","38.242844"
"11","-121.907089","38.242869"
"11","-121.907994","38.242867"
"11","-121.910313","38.242888"
"11","-121.910722","38.242892"
"11","-121.912322","38.242882"
"11","-121.912662","38.24288"
"11","-121.914167","38.242875"
"11","-121.915436","38.242892"
"11","-121.915436","38.2426"
"11","-121.915478","38.230239"
"11","-121.915481","38.22938"
"11","-121.915435","38.228397"
"11","-121.916625","38.228381"
"11","-121.917225","38.228394"
"11","-121.920785","38.228396"
"11","-121.921817","38.228397"
"11","-121.922244","38.228406"
"11","-121.929325","38.228436"
"11","-121.935356","38.228433"
"11","-121.938006","38.228456"
"11","-121.942471","38.228464"
"11","-121.944608","38.228464"
"11","-121.9477","38.228481"
"11","-121.950944","38.228475"
"11","-121.951767","38.228484"
"11","-121.952078","38.228489"
"11","-121.958925","38.228486"
"11","-121.9592","38.228485"
"11","-121.960872","38.228478"
"11","-121.962825","38.228497"
"11","-121.964847","38.228486"
"11","-121.968553","38.228489"
"11","-121.969714","38.228495"
"11","-121.96973","38.229177"
"11","-121.969651","38.236074"
"11","-121.969572","38.243076"
"11","-121.969569","38.243296"
"11","-121.969391","38.250091"
"11","-121.96938","38.251941"
"11","-121.96934","38.252874"
"11","-121.969275","38.254413"
"11","-121.973975","38.254413"
"11","-121.973975","38.258013"
"11","-121.975175","38.258013"
"11","-121.975059","38.26484"
"11","-121.974963","38.266133"
"11","-121.974875","38.267312"
"11","-121.97487","38.272178"
"11","-121.97487","38.272216"
"11","-121.97487","38.272361"
"11","-121.977325","38.272372"
"11","-121.978706","38.272367"
"11","-121.982172","38.272369"
"11","-121.982833","38.272375"
"11","-121.983152","38.272367"
"11","-121.9841","38.272455"
"11","-121.984256","38.272497"
"11","-121.984952","38.272629"
"11","-121.985081","38.272611"
"11","-121.986258","38.272419"
"11","-121.986794","38.272397"
"11","-121.987147","38.272386"
"11","-121.987758","38.272381"
"11","-121.987823","38.272375"
"11","-121.987714","38.274556"
"11","-121.987711","38.274638"
"11","-121.987708","38.274697"
"11","-121.987734","38.27711"
"11","-121.987776","38.280959"
"11","-121.98778","38.281276"
"11","-121.987857","38.286341"
"11","-121.987842","38.287074"
"11","-121.987997","38.287075"
"11","-121.989442","38.287075"
"11","-121.989817","38.287075"
"11","-121.992367","38.287125"
"11","-121.992953","38.287153"
"11","-121.993261","38.287167"
"11","-121.994","38.287139"
"11","-121.994386","38.287106"
"11","-121.994345","38.288332"
"11","-121.994336","38.288606"
"11","-121.99433","38.288801"
"11","-121.994324","38.289052"
"11","-121.993504","38.289101"
"11","-121.993258","38.289453"
"11","-121.99339","38.290142"
"11","-121.993047","38.290554"
"11","-121.992522","38.290839"
"11","-121.990948","38.290744"
"11","-121.990242","38.29152"
"11","-121.990148","38.291632"
"11","-121.99023","38.292185"
"11","-121.989972","38.292518"
"11","-121.989154","38.292611"
"11","-121.989083","38.292912"
"11","-121.989071","38.292912"
"11","-121.988529","38.292908"
"11","-121.987807","38.292902"
"11","-121.987803","38.293222"
"11","-121.987788","38.294982"
"11","-121.987775","38.296427"
"11","-121.987772","38.296818"
"11","-121.987745","38.300502"
"11","-121.987721","38.303643"
"11","-121.987646","38.313723"
"11","-121.987598","38.315824"
"11","-121.98759","38.31606"
"11","-121.979165","38.315876"
"11","-121.981481","38.320548"
"11","-121.981921","38.321416"
"11","-121.983216","38.323999"
"11","-121.983253","38.324073"
"11","-121.985177","38.327911"
"11","-121.985377","38.328411"
"11","-121.985333","38.329513"
"11","-121.985277","38.330911"
"11","-121.985207","38.331494"
"11","-121.98526","38.333369"
"11","-121.983175","38.33332"
"11","-121.983142","38.333319"
"11","-121.982872","38.333319"
"11","-121.982636","38.333319"
"11","-121.98175","38.333317"
"11","-121.980217","38.333311"
"11","-121.976458","38.333292"
"11","-121.974797","38.333283"
"11","-121.973428","38.333276"
"11","-121.972875","38.333275"
"11","-121.972064","38.333269"
"11","-121.970461","38.333286"
"11","-121.970464","38.334122"
"11","-121.970408","38.334225"
"11","-121.970392","38.334328"
"11","-121.970383","38.335419"
"11","-121.969956","38.335425"
"11","-121.969564","38.335381"
"11","-121.969039","38.33535"
"11","-121.967811","38.335347"
"11","-121.965252","38.335358"
"11","-121.965146","38.335401"
"11","-121.964222","38.335398"
"11","-121.963208","38.335394"
"11","-121.962843","38.335392"
"11","-121.962644","38.335391"
"11","-121.962393","38.335389"
"11","-121.958508","38.335361"
"11","-121.958307","38.335362"
"11","-121.957681","38.335364"
"11","-121.955383","38.335369"
"11","-121.953283","38.335367"
"11","-121.950247","38.335353"
"11","-121.949317","38.33535"
"11","-121.945819","38.335353"
"11","-121.945097","38.33535"
"11","-121.944572","38.335347"
"11","-121.943902","38.335356"
"11","-121.943028","38.335367"
"11","-121.942682","38.335368"
"11","-121.941322","38.335372"
"11","-121.940564","38.335403"
"11","-121.940089","38.335469"
"11","-121.939742","38.335536"
"11","-121.939596","38.335567"
"11","-121.9393","38.335633"
"11","-121.939078","38.335715"
"11","-121.938572","38.335903"
"11","-121.936897","38.336461"
"11","-121.936056","38.336725"
"11","-121.935689","38.336789"
"11","-121.935449","38.336811"
"11","-121.934286","38.336856"
"11","-121.933925","38.336864"
"11","-121.933889","38.335367"
"11","-121.933869","38.334197"
"11","-121.93386","38.332766"
"11","-121.93385","38.331094"
"11","-121.933843","38.329805"
"11","-121.933842","38.329678"
"11","-121.933842","38.32955"
"11","-121.933842","38.329515"
"11","-121.933836","38.328583"
"11","-121.933858","38.3271"
"11","-121.933903","38.326042"
"11","-121.933932","38.32567"
"11","-121.933947","38.325478"
"11","-121.934007","38.325234"
"12","-121.852371","37.718377"
"12","-121.852456","37.718787"
"12","-121.852545","37.719216"
"12","-121.852326","37.720546"
"12","-121.852286","37.720548"
"12","-121.851953","37.720566"
"12","-121.851679","37.72058"
"12","-121.85048","37.720582"
"12","-121.850385","37.720633"
"12","-121.850261","37.720702"
"12","-121.849555","37.722045"
"12","-121.849555","37.722284"
"12","-121.84978","37.722429"
"12","-121.850076","37.722643"
"12","-121.850382","37.722959"
"12","-121.850698","37.723385"
"12","-121.850983","37.723691"
"12","-121.851014","37.723725"
"12","-121.851279","37.723939"
"12","-121.851652","37.724222"
"12","-121.851761","37.724357"
"12","-121.851851","37.724621"
"12","-121.851737","37.724835"
"12","-121.85156","37.725171"
"12","-121.851445","37.725499"
"12","-121.851366","37.725728"
"12","-121.851562","37.726097"
"12","-121.851986","37.726896"
"12","-121.852345","37.72671"
"12","-121.852762","37.726495"
"12","-121.853568","37.727533"
"12","-121.853121","37.728642"
"12","-121.851339","37.729939"
"12","-121.849943","37.730956"
"12","-121.849718","37.73112"
"12","-121.84969","37.732016"
"12","-121.849688","37.732064"
"12","-121.853008","37.732065"
"12","-121.853355","37.732065"
"12","-121.853645","37.732065"
"12","-121.853703","37.732065"
"12","-121.855681","37.732067"
"12","-121.858619","37.732068"
"12","-121.864253","37.73207"
"12","-121.865651","37.732071"
"12","-121.866134","37.732071"
"12","-121.866646","37.732072"
"12","-121.867673","37.732072"
"12","-121.867673","37.731777"
"12","-121.867673","37.729405"
"12","-121.867708","37.727129"
"12","-121.869853","37.72713"
"12","-121.871134","37.726046"
"12","-121.87138","37.726047"
"12","-121.871353","37.726711"
"12","-121.871315","37.727648"
"12","-121.871248","37.728704"
"12","-121.871206","37.729369"
"12","-121.871147","37.730301"
"12","-121.871115","37.730631"
"12","-121.87111","37.73069"
"12","-121.871093","37.730844"
"12","-121.871053","37.731001"
"12","-121.870996","37.731183"
"12","-121.87092","37.731367"
"12","-121.870809","37.731591"
"12","-121.87062","37.731871"
"12","-121.870422","37.73209"
"12","-121.870189","37.732302"
"12","-121.869668","37.732655"
"12","-121.869182","37.732916"
"12","-121.869003","37.733009"
"12","-121.868815","37.73312"
"12","-121.868669","37.733227"
"12","-121.868629","37.73326"
"12","-121.868513","37.73336"
"12","-121.868338","37.73353"
"12","-121.868229","37.733666"
"12","-121.868127","37.733805"
"12","-121.86805","37.733922"
"12","-121.867937","37.734157"
"12","-121.867902","37.734273"
"12","-121.867858","37.734422"
"12","-121.867833","37.734571"
"12","-121.86782","37.734797"
"12","-121.86781","37.73498"
"12","-121.867812","37.735003"
"12","-121.86782","37.735082"
"12","-121.867847","37.735205"
"12","-121.867849","37.735217"
"12","-121.867864","37.735267"
"12","-121.867883","37.735328"
"12","-121.867913","37.735423"
"12","-121.867948","37.735532"
"12","-121.868028","37.735787"
"12","-121.868095","37.735954"
"12","-121.868147","37.736113"
"12","-121.868244","37.736355"
"12","-121.868325","37.73652"
"12","-121.868416","37.736672"
"12","-121.868482","37.736758"
"12","-121.868547","37.736833"
"12","-121.868834","37.73712"
"12","-121.869705","37.737948"
"12","-121.870009","37.738229"
"12","-121.870036","37.738254"
"12","-121.870306","37.738538"
"12","-121.870518","37.738841"
"12","-121.8706","37.73899"
"12","-121.870678","37.73917"
"12","-121.870714","37.739292"
"12","-121.870734","37.739443"
"12","-121.870733","37.740086"
"12","-121.870719","37.740089"
"12","-121.8637","37.741793"
"12","-121.86002","37.742688"
"12","-121.858377","37.743086"
"12","-121.85562","37.743756"
"12","-121.849382","37.745269"
"12","-121.842643","37.746907"
"12","-121.835624","37.748615"
"12","-121.835612","37.748617"
"12","-121.835457","37.748656"
"12","-121.834951","37.74878"
"12","-121.834785","37.748823"
"12","-121.834195","37.748966"
"12","-121.832424","37.749397"
"12","-121.831835","37.749541"
"12","-121.831873","37.756033"
"12","-121.831866","37.756611"
"12","-121.831891","37.764209"
"12","-121.822482","37.764113"
"12","-121.820854","37.764118"
"12","-121.820859","37.764817"
"12","-121.820914","37.7718"
"12","-121.820933","37.774128"
"12","-121.820935","37.774268"
"12","-121.820942","37.774689"
"12","-121.820945","37.77483"
"12","-121.820976","37.778561"
"12","-121.820983","37.779389"
"12","-121.820937","37.789757"
"12","-121.820921","37.79349"
"12","-121.820908","37.793604"
"12","-121.820908","37.793608"
"12","-121.820909","37.793745"
"12","-121.820909","37.793949"
"12","-121.82091","37.793965"
"12","-121.820911","37.794064"
"12","-121.820816","37.796879"
"12","-121.820729","37.799461"
"12","-121.820722","37.799649"
"12","-121.820685","37.800764"
"12","-121.820593","37.803476"
"12","-121.82056","37.804449"
"12","-121.820486","37.806612"
"12","-121.82037","37.810047"
"12","-121.820207","37.814899"
"12","-121.819929","37.823154"
"12","-121.819898","37.824052"
"12","-121.819838","37.825845"
"12","-121.819563","37.833978"
"12","-121.81938","37.839401"
"12","-121.824237","37.839325"
"12","-121.824516","37.839321"
"12","-121.832426","37.839197"
"12","-121.832411","37.843563"
"12","-121.832411","37.843762"
"12","-121.832412","37.844362"
"12","-121.832413","37.844562"
"12","-121.832403","37.844855"
"12","-121.832374","37.845735"
"12","-121.832365","37.846029"
"12","-121.83231","37.847697"
"12","-121.83231","37.847703"
"12","-121.832144","37.852704"
"12","-121.832097","37.854138"
"12","-121.832089","37.854373"
"12","-121.831892","37.854376"
"12","-121.831694","37.854379"
"12","-121.826537","37.854366"
"12","-121.822515","37.854357"
"12","-121.819173","37.854349"
"12","-121.819153","37.862829"
"12","-121.818343","37.862828"
"12","-121.812792","37.862822"
"12","-121.810297","37.862819"
"12","-121.806915","37.862815"
"12","-121.80689","37.866914"
"12","-121.806875","37.869408"
"12","-121.806869","37.870363"
"12","-121.806864","37.871319"
"12","-121.806142","37.87132"
"12","-121.804953","37.87132"
"12","-121.804674","37.871321"
"12","-121.804323","37.871334"
"12","-121.803999","37.871346"
"12","-121.802168","37.871399"
"12","-121.795075","37.871332"
"12","-121.795077","37.870859"
"12","-121.795095","37.865521"
"12","-121.795107","37.862252"
"12","-121.795122","37.85427"
"12","-121.78597","37.85426"
"12","-121.780863","37.854254"
"12","-121.779318","37.854252"
"12","-121.77715","37.854198"
"12","-121.777131","37.850081"
"12","-121.777099","37.842971"
"12","-121.777099","37.842889"
"12","-121.777104","37.839213"
"12","-121.777108","37.836573"
"12","-121.775258","37.836573"
"12","-121.771469","37.836573"
"12","-121.76904","37.836572"
"12","-121.765013","37.836572"
"12","-121.764988","37.835861"
"12","-121.764987","37.833301"
"12","-121.764987","37.831457"
"12","-121.764983","37.820455"
"12","-121.764981","37.814809"
"12","-121.759413","37.814791"
"12","-121.758493","37.814788"
"12","-121.758495","37.813352"
"12","-121.758504","37.806958"
"12","-121.753797","37.806932"
"12","-121.753807","37.80281"
"12","-121.751449","37.8028"
"12","-121.751305","37.80011"
"12","-121.751164","37.797727"
"12","-121.751146","37.797508"
"12","-121.751138","37.797221"
"12","-121.7511","37.796106"
"12","-121.750531","37.785625"
"12","-121.750187","37.779271"
"12","-121.750082","37.777557"
"12","-121.749884","37.774258"
"12","-121.749802","37.772895"
"12","-121.749599","37.769536"
"12","-121.747535","37.770053"
"12","-121.741344","37.771604"
"12","-121.739281","37.772122"
"12","-121.73928","37.772122"
"12","-121.73802","37.772438"
"12","-121.734239","37.773386"
"12","-121.732979","37.773703"
"12","-121.732872","37.773729"
"12","-121.732551","37.77381"
"12","-121.732445","37.773838"
